date,pincode,state,total_activity,anomaly_score
2025-06-01,843119,Bihar,544,-1
2025-06-01,843302,Bihar,1223,-1
2025-06-01,843313,Bihar,315,-1
2025-06-01,843314,Bihar,457,-1
2025-06-01,843315,Bihar,291,-1
2025-06-01,843316,Bihar,459,-1
2025-06-01,843317,Bihar,568,-1
2025-06-01,843320,Bihar,427,-1
2025-06-01,843324,Bihar,1036,-1
2025-06-01,843330,Bihar,502,-1
2025-06-01,843331,Bihar,781,-1
2025-06-01,843332,Bihar,417,-1
2025-06-01,845106,Bihar,543,-1
2025-06-01,845301,Bihar,595,-1
2025-06-01,845302,Bihar,629,-1
2025-06-01,845303,Bihar,844,-1
2025-06-01,845304,Bihar,332,-1
2025-06-01,845305,Bihar,703,-1
2025-06-01,845306,Bihar,583,-1
2025-06-01,845307,Bihar,481,-1
2025-06-01,845315,Bihar,242,-1
2025-06-01,845401,Bihar,886,-1
2025-06-01,845418,Bihar,834,-1
2025-06-01,845427,Bihar,236,-1
2025-06-01,845433,Bihar,716,-1
2025-06-01,845438,Bihar,1243,-1
2025-06-01,845440,Bihar,181,-1
2025-06-01,845449,Bihar,542,-1
2025-06-01,845450,Bihar,360,-1
2025-06-01,845451,Bihar,492,-1
2025-06-01,845452,Bihar,683,-1
2025-06-01,845454,Bihar,740,-1
2025-06-01,845455,Bihar,840,-1
2025-06-01,847108,Bihar,645,-1
2025-06-01,847121,Bihar,448,-1
2025-06-01,847225,Bihar,413,-1
2025-06-01,847227,Bihar,382,-1
2025-06-01,847232,Bihar,352,-1
2025-06-01,847403,Bihar,296,-1
2025-06-01,847421,Bihar,337,-1
2025-06-01,852106,Bihar,376,-1
2025-06-01,852127,Bihar,450,-1
2025-06-01,853202,Bihar,375,-1
2025-06-01,853204,Bihar,842,-1
2025-06-01,854105,Bihar,401,-1
2025-06-01,854108,Bihar,324,-1
2025-06-01,854114,Bihar,260,-1
2025-06-01,854205,Bihar,386,-1
2025-06-01,854301,Bihar,347,-1
2025-06-01,854303,Bihar,293,-1
2025-06-01,854304,Bihar,785,-1
2025-06-01,854318,Bihar,806,-1
2025-06-01,854326,Bihar,392,-1
2025-06-01,854328,Bihar,85,-1
2025-06-09,110059,Delhi,66,-1
2025-06-09,121004,Haryana,72,-1
2025-06-09,132103,Haryana,82,-1
2025-06-09,205001,Uttar Pradesh,66,-1
2025-06-09,244001,Uttar Pradesh,66,-1
2025-06-09,306401,Rajasthan,72,-1
2025-06-09,327001,Rajasthan,84,-1
2025-06-09,341001,Rajasthan,86,-1
2025-06-09,342001,Rajasthan,104,-1
2025-06-09,344001,Rajasthan,72,-1
2025-06-09,344702,Rajasthan,76,-1
2025-06-09,431001,Maharashtra,65,-1
2025-06-09,451666,Madhya Pradesh,66,-1
2025-06-09,486886,Madhya Pradesh,67,-1
2025-06-10,110059,Delhi,65,-1
2025-06-10,121004,Haryana,72,-1
2025-06-10,122107,Haryana,74,-1
2025-06-10,122508,Haryana,72,-1
2025-06-10,327001,Rajasthan,108,-1
2025-06-10,334001,Rajasthan,88,-1
2025-06-10,343041,Rajasthan,94,-1
2025-06-10,344032,Rajasthan,82,-1
2025-06-10,344704,Rajasthan,70,-1
2025-06-10,389151,Gujarat,65,-1
2025-06-10,395004,Gujarat,72,-1
2025-06-10,431001,Maharashtra,71,-1
2025-06-10,451666,Madhya Pradesh,94,-1
2025-06-10,473001,Madhya Pradesh,83,-1
2025-06-10,733210,West Bengal,74,-1
2025-06-11,132103,Haryana,68,-1
2025-06-11,301001,Rajasthan,74,-1
2025-06-11,733210,West Bengal,68,-1
2025-06-11,845101,Bihar,76,-1
2025-06-12,122508,Haryana,94,-1
2025-06-12,244001,Uttar Pradesh,69,-1
2025-06-12,301001,Rajasthan,66,-1
2025-06-12,304025,Rajasthan,66,-1
2025-06-12,344704,Rajasthan,74,-1
2025-06-12,423203,Maharashtra,65,-1
2025-06-12,451666,Madhya Pradesh,69,-1
2025-06-12,733210,West Bengal,74,-1
2025-06-12,742202,West Bengal,77,-1
2025-06-13,231001,Uttar Pradesh,69,-1
2025-06-13,302012,Rajasthan,66,-1
2025-06-13,344702,Rajasthan,82,-1
2025-06-13,344704,Rajasthan,82,-1
2025-06-13,476221,Madhya Pradesh,68,-1
2025-06-13,733207,West Bengal,69,-1
2025-06-13,733210,West Bengal,107,-1
2025-06-13,742202,West Bengal,78,-1
2025-06-13,766028,Odisha,72,-1
2025-06-14,132103,Haryana,84,-1
2025-06-14,431001,Maharashtra,73,-1
2025-06-14,742202,West Bengal,66,-1
2025-06-14,785625,Assam,98,-1
2025-06-15,731222,West Bengal,81,-1
2025-06-15,742148,West Bengal,67,-1
2025-06-15,785625,Assam,90,-1
2025-06-15,814152,Jharkhand,65,-1
2025-06-16,110094,Delhi,67,-1
2025-06-16,121004,Haryana,90,-1
2025-06-16,121102,Haryana,70,-1
2025-06-16,122508,Haryana,108,-1
2025-06-16,132103,Haryana,68,-1
2025-06-16,244001,Uttar Pradesh,70,-1
2025-06-16,283203,Uttar Pradesh,68,-1
2025-06-16,301001,Rajasthan,72,-1
2025-06-16,304001,Rajasthan,66,-1
2025-06-16,321001,Rajasthan,66,-1
2025-06-16,327001,Rajasthan,74,-1
2025-06-16,331403,Rajasthan,68,-1
2025-06-16,341001,Rajasthan,74,-1
2025-06-16,343032,Rajasthan,68,-1
2025-06-16,343041,Rajasthan,80,-1
2025-06-16,344001,Rajasthan,76,-1
2025-06-16,344702,Rajasthan,72,-1
2025-06-16,344704,Rajasthan,116,-1
2025-06-16,423203,Maharashtra,100,-1
2025-06-16,431001,Maharashtra,118,-1
2025-06-16,733207,West Bengal,126,-1
2025-06-16,733210,West Bengal,72,-1
2025-06-16,742202,West Bengal,67,-1
2025-06-16,815312,Jharkhand,66,-1
2025-06-16,816107,Jharkhand,67,-1
2025-06-17,110059,Delhi,97,-1
2025-06-17,110094,Delhi,88,-1
2025-06-17,121004,Haryana,78,-1
2025-06-17,122001,Haryana,86,-1
2025-06-17,122508,Haryana,88,-1
2025-06-17,132001,Haryana,86,-1
2025-06-17,132103,Haryana,80,-1
2025-06-17,209801,Uttar Pradesh,67,-1
2025-06-17,244001,Uttar Pradesh,84,-1
2025-06-17,244901,Uttar Pradesh,69,-1
2025-06-17,247001,Uttar Pradesh,84,-1
2025-06-17,301024,Rajasthan,68,-1
2025-06-17,306401,Rajasthan,66,-1
2025-06-17,311001,Rajasthan,68,-1
2025-06-17,321203,Rajasthan,68,-1
2025-06-17,327001,Rajasthan,176,-1
2025-06-17,335001,Rajasthan,68,-1
2025-06-17,343041,Rajasthan,72,-1
2025-06-17,344001,Rajasthan,188,-1
2025-06-17,344031,Rajasthan,68,-1
2025-06-17,344502,Rajasthan,108,-1
2025-06-17,344701,Rajasthan,96,-1
2025-06-17,344702,Rajasthan,102,-1
2025-06-17,344704,Rajasthan,164,-1
2025-06-17,421302,Maharashtra,77,-1
2025-06-17,423203,Maharashtra,112,-1
2025-06-17,431001,Maharashtra,128,-1
2025-06-17,473001,Madhya Pradesh,96,-1
2025-06-17,491995,Chhattisgarh,65,-1
2025-06-17,733207,West Bengal,82,-1
2025-06-17,733210,West Bengal,74,-1
2025-06-17,742202,West Bengal,68,-1
2025-06-17,803101,Bihar,66,-1
2025-06-17,824232,Bihar,66,-1
2025-06-18,110059,Delhi,68,-1
2025-06-18,283203,Uttar Pradesh,92,-1
2025-06-18,334001,Rajasthan,74,-1
2025-06-18,343041,Rajasthan,76,-1
2025-06-18,423203,Maharashtra,68,-1
2025-06-18,431001,Maharashtra,77,-1
2025-06-19,110059,Delhi,71,-1
2025-06-19,110094,Delhi,80,-1
2025-06-19,121004,Haryana,118,-1
2025-06-19,122508,Haryana,102,-1
2025-06-19,132103,Haryana,92,-1
2025-06-19,244001,Uttar Pradesh,81,-1
2025-06-19,245101,Uttar Pradesh,69,-1
2025-06-19,272153,Uttar Pradesh,80,-1
2025-06-19,283203,Uttar Pradesh,76,-1
2025-06-19,301001,Rajasthan,78,-1
2025-06-19,305801,Rajasthan,66,-1
2025-06-19,321001,Rajasthan,100,-1
2025-06-19,334001,Rajasthan,76,-1
2025-06-19,341001,Rajasthan,86,-1
2025-06-19,342001,Rajasthan,82,-1
2025-06-19,343041,Rajasthan,90,-1
2025-06-19,344032,Rajasthan,98,-1
2025-06-19,344033,Rajasthan,108,-1
2025-06-19,344702,Rajasthan,80,-1
2025-06-19,344704,Rajasthan,90,-1
2025-06-19,385535,Gujarat,70,-1
2025-06-19,400043,Maharashtra,67,-1
2025-06-19,423203,Maharashtra,88,-1
2025-06-19,431001,Maharashtra,118,-1
2025-06-19,476221,Madhya Pradesh,70,-1
2025-06-19,491995,Chhattisgarh,74,-1
2025-06-19,733210,West Bengal,72,-1
2025-06-19,793015,Meghalaya,97,-1
2025-06-19,845438,Bihar,70,-1
2025-07-01,110003,Delhi,212,-1
2025-07-01,110005,Delhi,297,-1
2025-07-01,110007,Delhi,388,-1
2025-07-01,110015,Delhi,423,-1
2025-07-01,110016,Delhi,116,-1
2025-07-01,110017,Delhi,305,-1
2025-07-01,110018,Delhi,990,-1
2025-07-01,110021,Delhi,128,-1
2025-07-01,110024,Delhi,104,-1
2025-07-01,110027,Delhi,350,-1
2025-07-01,110029,Delhi,88,-1
2025-07-01,110030,Delhi,357,-1
2025-07-01,110032,Delhi,799,-1
2025-07-01,110034,Delhi,514,-1
2025-07-01,110037,Delhi,304,-1
2025-07-01,110039,Delhi,410,-1
2025-07-01,110040,Delhi,491,-1
2025-07-01,110041,Delhi,1289,-1
2025-07-01,110045,Delhi,704,-1
2025-07-01,110048,Delhi,83,-1
2025-07-01,110053,Delhi,1608,-1
2025-07-01,110054,Delhi,146,-1
2025-07-01,110055,Delhi,321,-1
2025-07-01,110057,Delhi,100,-1
2025-07-01,110059,Delhi,2300,-1
2025-07-01,110061,Delhi,150,-1
2025-07-01,110065,Delhi,201,-1
2025-07-01,110070,Delhi,197,-1
2025-07-01,110085,Delhi,657,-1
2025-07-01,110091,Delhi,753,-1
2025-07-01,110092,Delhi,1125,-1
2025-07-01,110094,Delhi,2874,-1
2025-07-01,121001,Haryana,1682,-1
2025-07-01,121003,Haryana,1436,-1
2025-07-01,121004,Haryana,3812,-1
2025-07-01,122001,Haryana,1942,-1
2025-07-01,122002,Haryana,398,-1
2025-07-01,122004,Haryana,404,-1
2025-07-01,122103,Haryana,784,-1
2025-07-01,132103,Haryana,3046,-1
2025-07-01,140301,Punjab,423,-1
2025-07-01,141001,Punjab,604,-1
2025-07-01,141002,Punjab,110,-1
2025-07-01,141003,Punjab,550,-1
2025-07-01,141007,Punjab,668,-1
2025-07-01,141008,Punjab,639,-1
2025-07-01,141010,Punjab,340,-1
2025-07-01,141012,Punjab,138,-1
2025-07-01,141014,Punjab,166,-1
2025-07-01,142026,Punjab,151,-1
2025-07-01,143001,Punjab,1717,-1
2025-07-01,143401,Punjab,386,-1
2025-07-01,143505,Punjab,658,-1
2025-07-01,144401,Punjab,221,-1
2025-07-01,144601,Punjab,354,-1
2025-07-01,146001,Punjab,365,-1
2025-07-01,147001,Punjab,1021,-1
2025-07-01,175101,Himachal Pradesh,114,-1
2025-07-01,201102,Uttar Pradesh,2458,-1
2025-07-01,201204,Uttar Pradesh,453,-1
2025-07-01,201301,Uttar Pradesh,1796,-1
2025-07-01,201306,Uttar Pradesh,830,-1
2025-07-01,201310,Uttar Pradesh,549,-1
2025-07-01,202001,Uttar Pradesh,2845,-1
2025-07-01,202002,Uttar Pradesh,873,-1
2025-07-01,202129,Uttar Pradesh,351,-1
2025-07-01,202133,Uttar Pradesh,1243,-1
2025-07-01,203131,Uttar Pradesh,1364,-1
2025-07-01,205001,Uttar Pradesh,1293,-1
2025-07-01,205262,Uttar Pradesh,641,-1
2025-07-01,206001,Uttar Pradesh,1023,-1
2025-07-01,206301,Uttar Pradesh,429,-1
2025-07-01,207001,Uttar Pradesh,2251,-1
2025-07-01,207122,Uttar Pradesh,300,-1
2025-07-01,207242,Uttar Pradesh,1138,-1
2025-07-01,207243,Uttar Pradesh,1110,-1
2025-07-01,207244,Uttar Pradesh,515,-1
2025-07-01,207249,Uttar Pradesh,666,-1
2025-07-01,208001,Uttar Pradesh,1659,-1
2025-07-01,208002,Uttar Pradesh,307,-1
2025-07-01,208017,Uttar Pradesh,321,-1
2025-07-01,209204,Uttar Pradesh,317,-1
2025-07-01,209206,Uttar Pradesh,742,-1
2025-07-01,209301,Uttar Pradesh,394,-1
2025-07-01,209302,Uttar Pradesh,609,-1
2025-07-01,209306,Uttar Pradesh,591,-1
2025-07-01,209402,Uttar Pradesh,291,-1
2025-07-01,209722,Uttar Pradesh,730,-1
2025-07-01,209731,Uttar Pradesh,352,-1
2025-07-01,209801,Uttar Pradesh,2008,-1
2025-07-01,209861,Uttar Pradesh,633,-1
2025-07-01,210121,Uttar Pradesh,1165,-1
2025-07-01,211003,Uttar Pradesh,560,-1
2025-07-01,212201,Uttar Pradesh,716,-1
2025-07-01,212202,Uttar Pradesh,397,-1
2025-07-01,212601,Uttar Pradesh,1099,-1
2025-07-01,212635,Uttar Pradesh,436,-1
2025-07-01,212657,Uttar Pradesh,447,-1
2025-07-01,212663,Uttar Pradesh,256,-1
2025-07-01,212664,Uttar Pradesh,402,-1
2025-07-01,221001,Uttar Pradesh,1364,-1
2025-07-01,221002,Uttar Pradesh,685,-1
2025-07-01,221005,Uttar Pradesh,378,-1
2025-07-01,221007,Uttar Pradesh,881,-1
2025-07-01,221010,Uttar Pradesh,471,-1
2025-07-01,221011,Uttar Pradesh,432,-1
2025-07-01,221101,Uttar Pradesh,866,-1
2025-07-01,221104,Uttar Pradesh,743,-1
2025-07-01,221107,Uttar Pradesh,524,-1
2025-07-01,221109,Uttar Pradesh,147,-1
2025-07-01,221112,Uttar Pradesh,162,-1
2025-07-01,221505,Uttar Pradesh,506,-1
2025-07-01,222139,Uttar Pradesh,672,-1
2025-07-01,222302,Uttar Pradesh,401,-1
2025-07-01,223101,Uttar Pradesh,394,-1
2025-07-01,224001,Uttar Pradesh,603,-1
2025-07-01,225302,Uttar Pradesh,437,-1
2025-07-01,225305,Uttar Pradesh,1068,-1
2025-07-01,225306,Uttar Pradesh,279,-1
2025-07-01,226001,Uttar Pradesh,424,-1
2025-07-01,226003,Uttar Pradesh,1142,-1
2025-07-01,226004,Uttar Pradesh,297,-1
2025-07-01,226005,Uttar Pradesh,267,-1
2025-07-01,226010,Uttar Pradesh,405,-1
2025-07-01,226018,Uttar Pradesh,215,-1
2025-07-01,228001,Uttar Pradesh,763,-1
2025-07-01,232101,Uttar Pradesh,957,-1
2025-07-01,232104,Uttar Pradesh,648,-1
2025-07-01,241001,Uttar Pradesh,3006,-1
2025-07-01,241123,Uttar Pradesh,1496,-1
2025-07-01,241124,Uttar Pradesh,1541,-1
2025-07-01,241204,Uttar Pradesh,1148,-1
2025-07-01,241402,Uttar Pradesh,1303,-1
2025-07-01,241503,Uttar Pradesh,703,-1
2025-07-01,242001,Uttar Pradesh,2623,-1
2025-07-01,242127,Uttar Pradesh,1241,-1
2025-07-01,242221,Uttar Pradesh,1479,-1
2025-07-01,242301,Uttar Pradesh,959,-1
2025-07-01,242303,Uttar Pradesh,854,-1
2025-07-01,242307,Uttar Pradesh,769,-1
2025-07-01,243001,Uttar Pradesh,960,-1
2025-07-01,243201,Uttar Pradesh,1006,-1
2025-07-01,243503,Uttar Pradesh,1106,-1
2025-07-01,243601,Uttar Pradesh,1366,-1
2025-07-01,243635,Uttar Pradesh,772,-1
2025-07-01,243638,Uttar Pradesh,1188,-1
2025-07-01,243701,Uttar Pradesh,803,-1
2025-07-01,244001,Uttar Pradesh,3965,-1
2025-07-01,244301,Uttar Pradesh,550,-1
2025-07-01,244411,Uttar Pradesh,86,-1
2025-07-01,244901,Uttar Pradesh,2399,-1
2025-07-01,244921,Uttar Pradesh,985,-1
2025-07-01,244922,Uttar Pradesh,1103,-1
2025-07-01,244924,Uttar Pradesh,864,-1
2025-07-01,245101,Uttar Pradesh,1791,-1
2025-07-01,245304,Uttar Pradesh,805,-1
2025-07-01,247001,Uttar Pradesh,2920,-1
2025-07-01,247667,Uttarakhand,732,-1
2025-07-01,248001,Uttarakhand,1631,-1
2025-07-01,250001,Uttar Pradesh,1275,-1
2025-07-01,250002,Uttar Pradesh,2105,-1
2025-07-01,250101,Uttar Pradesh,413,-1
2025-07-01,250342,Uttar Pradesh,554,-1
2025-07-01,250344,Uttar Pradesh,250,-1
2025-07-01,250611,Uttar Pradesh,753,-1
2025-07-01,251001,Uttar Pradesh,1084,-1
2025-07-01,251002,Uttar Pradesh,577,-1
2025-07-01,261001,Uttar Pradesh,1368,-1
2025-07-01,261201,Uttar Pradesh,1825,-1
2025-07-01,261202,Uttar Pradesh,745,-1
2025-07-01,261204,Uttar Pradesh,758,-1
2025-07-01,261205,Uttar Pradesh,1452,-1
2025-07-01,261208,Uttar Pradesh,701,-1
2025-07-01,261301,Uttar Pradesh,479,-1
2025-07-01,261303,Uttar Pradesh,788,-1
2025-07-01,261502,Uttar Pradesh,387,-1
2025-07-01,261506,Uttar Pradesh,483,-1
2025-07-01,262001,Uttar Pradesh,1578,-1
2025-07-01,262122,Uttar Pradesh,1188,-1
2025-07-01,262701,Uttar Pradesh,756,-1
2025-07-01,262802,Uttar Pradesh,1057,-1
2025-07-01,262804,Uttar Pradesh,1292,-1
2025-07-01,262903,Uttar Pradesh,447,-1
2025-07-01,262906,Uttar Pradesh,207,-1
2025-07-01,262907,Uttar Pradesh,343,-1
2025-07-01,271001,Uttar Pradesh,610,-1
2025-07-01,271205,Uttar Pradesh,468,-1
2025-07-01,271208,Uttar Pradesh,692,-1
2025-07-01,271401,Uttar Pradesh,324,-1
2025-07-01,271403,Uttar Pradesh,394,-1
2025-07-01,271502,Uttar Pradesh,417,-1
2025-07-01,271503,Uttar Pradesh,548,-1
2025-07-01,271504,Uttar Pradesh,429,-1
2025-07-01,271604,Uttar Pradesh,1220,-1
2025-07-01,271801,Uttar Pradesh,1283,-1
2025-07-01,271802,Uttar Pradesh,382,-1
2025-07-01,271803,Uttar Pradesh,478,-1
2025-07-01,271824,Uttar Pradesh,314,-1
2025-07-01,271825,Uttar Pradesh,479,-1
2025-07-01,271830,Uttar Pradesh,781,-1
2025-07-01,271831,Uttar Pradesh,1118,-1
2025-07-01,271841,Uttar Pradesh,358,-1
2025-07-01,271851,Uttar Pradesh,618,-1
2025-07-01,271855,Uttar Pradesh,1759,-1
2025-07-01,271865,Uttar Pradesh,1336,-1
2025-07-01,271870,Uttar Pradesh,399,-1
2025-07-01,271872,Uttar Pradesh,390,-1
2025-07-01,271875,Uttar Pradesh,765,-1
2025-07-01,271881,Uttar Pradesh,508,-1
2025-07-01,271882,Uttar Pradesh,440,-1
2025-07-01,271902,Uttar Pradesh,735,-1
2025-07-01,272202,Uttar Pradesh,681,-1
2025-07-01,272205,Uttar Pradesh,721,-1
2025-07-01,272206,Uttar Pradesh,1188,-1
2025-07-01,272207,Uttar Pradesh,754,-1
2025-07-01,272208,Uttar Pradesh,604,-1
2025-07-01,273001,Uttar Pradesh,520,-1
2025-07-01,273008,Uttar Pradesh,258,-1
2025-07-01,273015,Uttar Pradesh,614,-1
2025-07-01,273016,Uttar Pradesh,458,-1
2025-07-01,273157,Uttar Pradesh,590,-1
2025-07-01,273162,Uttar Pradesh,985,-1
2025-07-01,273164,Uttar Pradesh,980,-1
2025-07-01,273209,Uttar Pradesh,568,-1
2025-07-01,273303,Uttar Pradesh,823,-1
2025-07-01,273304,Uttar Pradesh,407,-1
2025-07-01,273305,Uttar Pradesh,424,-1
2025-07-01,273402,Uttar Pradesh,658,-1
2025-07-01,273412,Uttar Pradesh,503,-1
2025-07-01,274304,Uttar Pradesh,1570,-1
2025-07-01,274509,Uttar Pradesh,381,-1
2025-07-01,276001,Uttar Pradesh,849,-1
2025-07-01,276125,Uttar Pradesh,234,-1
2025-07-01,276304,Uttar Pradesh,429,-1
2025-07-01,276305,Uttar Pradesh,708,-1
2025-07-01,276403,Uttar Pradesh,632,-1
2025-07-01,276404,Uttar Pradesh,715,-1
2025-07-01,281121,Uttar Pradesh,294,-1
2025-07-01,282001,Uttar Pradesh,1957,-1
2025-07-01,282006,Uttar Pradesh,1062,-1
2025-07-01,283101,Uttar Pradesh,322,-1
2025-07-01,283110,Uttar Pradesh,652,-1
2025-07-01,283201,Uttar Pradesh,576,-1
2025-07-01,283203,Uttar Pradesh,2990,-1
2025-07-01,284304,Uttar Pradesh,167,-1
2025-07-01,301001,Rajasthan,3258,-1
2025-07-01,301411,Rajasthan,2256,-1
2025-07-01,302003,Rajasthan,1054,-1
2025-07-01,302004,Rajasthan,860,-1
2025-07-01,302012,Rajasthan,2378,-1
2025-07-01,302016,Rajasthan,916,-1
2025-07-01,302017,Rajasthan,846,-1
2025-07-01,302020,Rajasthan,822,-1
2025-07-01,304001,Rajasthan,1972,-1
2025-07-01,305001,Rajasthan,1864,-1
2025-07-01,307022,Rajasthan,2102,-1
2025-07-01,307024,Rajasthan,932,-1
2025-07-01,307026,Rajasthan,2400,-1
2025-07-01,311605,Rajasthan,634,-1
2025-07-01,311804,Rajasthan,1028,-1
2025-07-01,312022,Rajasthan,1194,-1
2025-07-01,312601,Rajasthan,1078,-1
2025-07-01,312901,Rajasthan,880,-1
2025-07-01,313001,Rajasthan,1710,-1
2025-07-01,321001,Rajasthan,2786,-1
2025-07-01,321203,Rajasthan,1210,-1
2025-07-01,322201,Rajasthan,1820,-1
2025-07-01,322230,Rajasthan,1892,-1
2025-07-01,323022,Rajasthan,446,-1
2025-07-01,325220,Rajasthan,874,-1
2025-07-01,328021,Rajasthan,1454,-1
2025-07-01,331001,Rajasthan,1022,-1
2025-07-01,331022,Rajasthan,1234,-1
2025-07-01,331403,Rajasthan,2044,-1
2025-07-01,332001,Rajasthan,1300,-1
2025-07-01,334001,Rajasthan,2490,-1
2025-07-01,335523,Rajasthan,1502,-1
2025-07-01,341001,Rajasthan,3102,-1
2025-07-01,342001,Rajasthan,3590,-1
2025-07-01,342012,Rajasthan,148,-1
2025-07-01,342301,Rajasthan,1494,-1
2025-07-01,343001,Rajasthan,980,-1
2025-07-01,360001,Gujarat,362,-1
2025-07-01,360002,Gujarat,750,-1
2025-07-01,360004,Gujarat,490,-1
2025-07-01,360005,Gujarat,356,-1
2025-07-01,360022,Gujarat,147,-1
2025-07-01,360050,Gujarat,292,-1
2025-07-01,360311,Gujarat,529,-1
2025-07-01,360370,Gujarat,313,-1
2025-07-01,360490,Gujarat,216,-1
2025-07-01,360510,Gujarat,148,-1
2025-07-01,360570,Gujarat,65,-1
2025-07-01,360575,Gujarat,396,-1
2025-07-01,360579,Gujarat,134,-1
2025-07-01,360590,Gujarat,89,-1
2025-07-01,361001,Gujarat,300,-1
2025-07-01,361006,Gujarat,269,-1
2025-07-01,361012,Gujarat,121,-1
2025-07-01,361170,Gujarat,108,-1
2025-07-01,361305,Gujarat,340,-1
2025-07-01,362268,Gujarat,694,-1
2025-07-01,362275,Gujarat,237,-1
2025-07-01,362720,Gujarat,413,-1
2025-07-01,363030,Gujarat,214,-1
2025-07-01,363310,Gujarat,697,-1
2025-07-01,363330,Gujarat,607,-1
2025-07-01,363421,Gujarat,264,-1
2025-07-01,363440,Gujarat,304,-1
2025-07-01,363520,Gujarat,661,-1
2025-07-01,363530,Gujarat,399,-1
2025-07-01,363621,Gujarat,596,-1
2025-07-01,363641,Gujarat,1091,-1
2025-07-01,363642,Gujarat,378,-1
2025-07-01,363650,Gujarat,157,-1
2025-07-01,364001,Gujarat,528,-1
2025-07-01,364002,Gujarat,273,-1
2025-07-01,364130,Gujarat,172,-1
2025-07-01,364140,Gujarat,312,-1
2025-07-01,364230,Gujarat,76,-1
2025-07-01,364240,Gujarat,238,-1
2025-07-01,364290,Gujarat,396,-1
2025-07-01,364310,Gujarat,149,-1
2025-07-01,364515,Gujarat,177,-1
2025-07-01,364522,Gujarat,67,-1
2025-07-01,364710,Gujarat,567,-1
2025-07-01,364750,Gujarat,259,-1
2025-07-01,365560,Gujarat,298,-1
2025-07-01,365601,Gujarat,227,-1
2025-07-01,370001,Gujarat,446,-1
2025-07-01,370140,Gujarat,170,-1
2025-07-01,370145,Gujarat,156,-1
2025-07-01,370150,Gujarat,84,-1
2025-07-01,370155,Gujarat,428,-1
2025-07-01,370165,Gujarat,488,-1
2025-07-01,370410,Gujarat,69,-1
2025-07-01,370421,Gujarat,88,-1
2025-07-01,380001,Gujarat,643,-1
2025-07-01,380015,Gujarat,239,-1
2025-07-01,380016,Gujarat,271,-1
2025-07-01,380018,Gujarat,117,-1
2025-07-01,380058,Gujarat,280,-1
2025-07-01,382150,Gujarat,388,-1
2025-07-01,382220,Gujarat,338,-1
2025-07-01,382230,Gujarat,187,-1
2025-07-01,382240,Gujarat,100,-1
2025-07-01,382330,Gujarat,533,-1
2025-07-01,382345,Gujarat,438,-1
2025-07-01,382350,Gujarat,754,-1
2025-07-01,382421,Gujarat,196,-1
2025-07-01,382440,Gujarat,434,-1
2025-07-01,382715,Gujarat,399,-1
2025-07-01,382721,Gujarat,471,-1
2025-07-01,382735,Gujarat,76,-1
2025-07-01,382750,Gujarat,192,-1
2025-07-01,382775,Gujarat,251,-1
2025-07-01,383001,Gujarat,381,-1
2025-07-01,383205,Gujarat,155,-1
2025-07-01,383215,Gujarat,94,-1
2025-07-01,383220,Gujarat,164,-1
2025-07-01,383255,Gujarat,226,-1
2025-07-01,383270,Gujarat,622,-1
2025-07-01,383315,Gujarat,332,-1
2025-07-01,383325,Gujarat,269,-1
2025-07-01,383422,Gujarat,499,-1
2025-07-01,383430,Gujarat,136,-1
2025-07-01,384001,Gujarat,324,-1
2025-07-01,384151,Gujarat,417,-1
2025-07-01,384240,Gujarat,243,-1
2025-07-01,384241,Gujarat,122,-1
2025-07-01,384245,Gujarat,423,-1
2025-07-01,384265,Gujarat,509,-1
2025-07-01,384272,Gujarat,92,-1
2025-07-01,384285,Gujarat,341,-1
2025-07-01,384315,Gujarat,229,-1
2025-07-01,384355,Gujarat,205,-1
2025-07-01,385001,Gujarat,942,-1
2025-07-01,385130,Gujarat,190,-1
2025-07-01,385135,Gujarat,360,-1
2025-07-01,385310,Gujarat,1165,-1
2025-07-01,385320,Gujarat,898,-1
2025-07-01,385330,Gujarat,455,-1
2025-07-01,385340,Gujarat,615,-1
2025-07-01,385360,Gujarat,389,-1
2025-07-01,385421,Gujarat,214,-1
2025-07-01,385530,Gujarat,292,-1
2025-07-01,385535,Gujarat,1703,-1
2025-07-01,385545,Gujarat,369,-1
2025-07-01,385550,Gujarat,524,-1
2025-07-01,385555,Gujarat,289,-1
2025-07-01,385560,Gujarat,129,-1
2025-07-01,385565,Gujarat,683,-1
2025-07-01,385566,Gujarat,587,-1
2025-07-01,385575,Gujarat,428,-1
2025-07-01,387115,Gujarat,128,-1
2025-07-01,387620,Gujarat,409,-1
2025-07-01,387810,Gujarat,388,-1
2025-07-01,388001,Gujarat,255,-1
2025-07-01,388180,Gujarat,154,-1
2025-07-01,388255,Gujarat,273,-1
2025-07-01,388307,Gujarat,116,-1
2025-07-01,388540,Gujarat,193,-1
2025-07-01,388620,Gujarat,190,-1
2025-07-01,388625,Gujarat,73,-1
2025-07-01,389001,Gujarat,604,-1
2025-07-01,389140,Gujarat,429,-1
2025-07-01,389151,Gujarat,1328,-1
2025-07-01,389152,Gujarat,490,-1
2025-07-01,389154,Gujarat,566,-1
2025-07-01,389155,Gujarat,758,-1
2025-07-01,389170,Gujarat,1088,-1
2025-07-01,389172,Gujarat,648,-1
2025-07-01,389180,Gujarat,1302,-1
2025-07-01,389190,Gujarat,630,-1
2025-07-01,389210,Gujarat,315,-1
